code,name,market,sector33,sector17,size_category
6932.T,遠藤照明,東証スタンダード,電気機器,電機・精密,-
6941.T,山一電機,東証プライム,電気機器,電機・精密,TOPIX Small 1
6942.T,ソフィアホールディングス,東証スタンダード,情報・通信業,情報通信・サービスその他,-
6943.T,ＮＫＫスイッチズ,東証スタンダード,電気機器,電機・精密,-
6946.T,日本アビオニクス,東証スタンダード,電気機器,電機・精密,-
6947.T,図研,東証プライム,電気機器,電機・精密,TOPIX Small 1
6951.T,日本電子,東証プライム,電気機器,電機・精密,TOPIX Mid400
6952.T,カシオ計算機,東証プライム,電気機器,電機・精密,TOPIX Mid400
6954.T,ファナック,東証プライム,電気機器,電機・精密,TOPIX Large70
6955.T,ＦＤＫ,東証スタンダード,電気機器,電機・精密,-
6958.T,日本シイエムケイ,東証プライム,電気機器,電機・精密,TOPIX Small 2
6960.T,フクダ電子,東証スタンダード,電気機器,電機・精密,-
6961.T,エンプラス,東証プライム,電気機器,電機・精密,TOPIX Small 2
6962.T,大真空,東証プライム,電気機器,電機・精密,TOPIX Small 2
6963.T,ローム,東証プライム,電気機器,電機・精密,TOPIX Mid400
6964.T,サンコー,東証スタンダード,電気機器,電機・精密,-
6965.T,浜松ホトニクス,東証プライム,電気機器,電機・精密,TOPIX Mid400
6966.T,三井ハイテック,東証プライム,電気機器,電機・精密,TOPIX Small 1
6969.T,松尾電機,東証スタンダード,電気機器,電機・精密,-
6971.T,京セラ,東証プライム,電気機器,電機・精密,TOPIX Large70
6976.T,太陽誘電,東証プライム,電気機器,電機・精密,TOPIX Mid400
6977.T,日本抵抗器製作所,東証スタンダード,電気機器,電機・精密,-
6981.T,村田製作所,東証プライム,電気機器,電機・精密,TOPIX Large70
6982.T,リード,東証スタンダード,輸送用機器,自動車・輸送機,-
6986.T,双葉電子工業,東証プライム,電気機器,電機・精密,TOPIX Small 2
6988.T,日東電工,東証プライム,化学,素材・化学,TOPIX Mid400
6989.T,北陸電気工業,東証スタンダード,電気機器,電機・精密,-
6993.T,大黒屋ホールディングス,東証スタンダード,小売業,小売,-
6994.T,指月電機製作所,東証スタンダード,電気機器,電機・精密,-
6995.T,東海理化電機製作所,東証プライム,輸送用機器,自動車・輸送機,TOPIX Small 1
6996.T,ニチコン,東証プライム,電気機器,電機・精密,TOPIX Small 1
6997.T,日本ケミコン,東証プライム,電気機器,電機・精密,TOPIX Small 2
6998.T,日本タングステン,東証スタンダード,電気機器,電機・精密,-
6999.T,ＫＯＡ,東証プライム,電気機器,電機・精密,TOPIX Small 1
7003.T,三井Ｅ＆Ｓ,東証プライム,機械,機械,TOPIX Mid400
7004.T,カナデビア,東証プライム,機械,機械,TOPIX Small 1
7011.T,三菱重工業,東証プライム,機械,機械,TOPIX Core30
7012.T,川崎重工業,東証プライム,輸送用機器,自動車・輸送機,TOPIX Mid400
7013.T,ＩＨＩ,東証プライム,機械,機械,TOPIX Mid400
7014.T,名村造船所,東証スタンダード,輸送用機器,自動車・輸送機,TOPIX Small 1
7018.T,内海造船,東証スタンダード,輸送用機器,自動車・輸送機,-
7021.T,ニッチツ,東証スタンダード,機械,機械,-
7022.T,サノヤスホールディングス,東証スタンダード,機械,機械,-
7030.T,スプリックス,東証スタンダード,サービス業,情報通信・サービスその他,-
7031.T,インバウンドテック,東証グロース,サービス業,情報通信・サービスその他,-
7033.T,マネジメントソリューションズ,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
7034.T,プロレド・パートナーズ,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
7035.T,ａｎｄ　ｆａｃｔｏｒｙ,東証スタンダード,サービス業,情報通信・サービスその他,-
7036.T,イーエムネットジャパン,東証グロース,サービス業,情報通信・サービスその他,-
7037.T,テノ．ホールディングス,東証スタンダード,サービス業,情報通信・サービスその他,-
7038.T,フロンティア・マネジメント,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
7039.T,ブリッジインターナショナルグループ,東証グロース,サービス業,情報通信・サービスその他,-
7040.T,サン・ライフホールディング,東証スタンダード,サービス業,情報通信・サービスその他,-
7041.T,ＣＲＧホールディングス,東証グロース,サービス業,情報通信・サービスその他,-
7042.T,アクセスグループ・ホールディングス,東証スタンダード,サービス業,情報通信・サービスその他,-
7043.T,アルー,東証グロース,サービス業,情報通信・サービスその他,-
7044.T,ピアラ,東証スタンダード,サービス業,情報通信・サービスその他,-
7046.T,ＴＤＳＥ,東証グロース,サービス業,情報通信・サービスその他,-
7047.T,ポート,東証グロース,サービス業,情報通信・サービスその他,-
7048.T,ベルトラ,東証グロース,サービス業,情報通信・サービスその他,-
7049.T,識学,東証グロース,サービス業,情報通信・サービスその他,-
7050.T,フロンティアインターナショナル,東証グロース,サービス業,情報通信・サービスその他,-
7057.T,エヌ・シー・エヌ,東証スタンダード,サービス業,情報通信・サービスその他,-
7058.T,共栄セキュリティーサービス,東証スタンダード,サービス業,情報通信・サービスその他,-
7059.T,コプロ・ホールディングス,東証プライム,サービス業,情報通信・サービスその他,-
7060.T,ギークス,東証スタンダード,サービス業,情報通信・サービスその他,-
7061.T,日本ホスピスホールディングス,東証グロース,サービス業,情報通信・サービスその他,-
7062.T,フレアス,東証グロース,サービス業,情報通信・サービスその他,-
7063.T,Ｂｉｒｄｍａｎ,東証グロース,サービス業,情報通信・サービスその他,-
7064.T,ハウテレビジョン,東証スタンダード,サービス業,情報通信・サービスその他,-
7065.T,ユーピーアール,東証スタンダード,サービス業,情報通信・サービスその他,-
7066.T,ピアズ,東証グロース,サービス業,情報通信・サービスその他,-
7067.T,ブランディングテクノロジー,東証グロース,サービス業,情報通信・サービスその他,-
7068.T,フィードフォースグループ,東証グロース,サービス業,情報通信・サービスその他,-
7069.T,サイバー・バズ,東証グロース,サービス業,情報通信・サービスその他,-
7071.T,アンビスホールディングス,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
7072.T,インティメート・マージャー,東証グロース,サービス業,情報通信・サービスその他,-
7073.T,ジェイック,東証グロース,サービス業,情報通信・サービスその他,-
7074.T,トゥエンティーフォーセブンホールディングス,東証グロース,サービス業,情報通信・サービスその他,-
7075.T,ＱＬＳホールディングス,東証グロース,サービス業,情報通信・サービスその他,-
7077.T,ＡＬｉＮＫインターネット,東証グロース,サービス業,情報通信・サービスその他,-
7078.T,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ,東証グロース,サービス業,情報通信・サービスその他,-
7079.T,ＷＤＢココ,東証グロース,サービス業,情報通信・サービスその他,-
7080.T,スポーツフィールド,東証グロース,サービス業,情報通信・サービスその他,-
7081.T,コーユーレンティア,東証スタンダード,サービス業,情報通信・サービスその他,-
7082.T,ジモティー,東証グロース,サービス業,情報通信・サービスその他,-
7083.T,ＡＨＣグループ,東証グロース,サービス業,情報通信・サービスその他,-
7084.T,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,東証グロース,サービス業,情報通信・サービスその他,-
7085.T,カーブスホールディングス,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 1
7087.T,ウイルテック,東証スタンダード,サービス業,情報通信・サービスその他,-
7089.T,フォースタートアップス,東証グロース,サービス業,情報通信・サービスその他,-
7090.T,リグア,東証グロース,サービス業,情報通信・サービスその他,-
7091.T,リビングプラットフォーム,東証グロース,サービス業,情報通信・サービスその他,-
7093.T,アディッシュ,東証グロース,サービス業,情報通信・サービスその他,-
7094.T,ＮｅｘＴｏｎｅ,東証グロース,サービス業,情報通信・サービスその他,-
7095.T,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,東証プライム,サービス業,情報通信・サービスその他,TOPIX Small 2
7096.T,ステムセル研究所,東証グロース,サービス業,情報通信・サービスその他,-
7097.T,さくらさくプラス,東証グロース,サービス業,情報通信・サービスその他,-
7102.T,日本車輌製造,東証プライム,輸送用機器,自動車・輸送機,TOPIX Small 2
7110.T,クラシコム,東証グロース,小売業,小売,-
7111.T,ＩＮＥＳＴ,東証スタンダード,卸売業,商社・卸売,-
7112.T,キューブ,東証グロース,小売業,小売,-
7114.T,フーディソン,東証グロース,卸売業,商社・卸売,-
7115.T,アルファパーチェス,東証スタンダード,卸売業,商社・卸売,-
7119.T,ハルメクホールディングス,東証グロース,小売業,小売,-
7120.T,ＳＨＩＮＫＯ,東証スタンダード,卸売業,商社・卸売,-
7122.T,近畿車輛,東証スタンダード,輸送用機器,自動車・輸送機,-
7126.T,グローバルスタイル,東証スタンダード,小売業,小売,-
7127.T,一家ホールディングス,東証スタンダード,小売業,小売,-
7128.T,ユニソルホールディングス,東証プライム,卸売業,商社・卸売,TOPIX Small 1
7129.T,ミアヘルサホールディングス,東証スタンダード,小売業,小売,-
7130.T,ヤマエグループホールディングス,東証プライム,卸売業,商社・卸売,TOPIX Small 1
7131.T,のむら産業,東証スタンダード,卸売業,商社・卸売,-
7133.T,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,東証グロース,小売業,小売,-
7134.T,アップガレージグループ,東証スタンダード,小売業,小売,-
7135.T,ジャパンクラフトホールディングス,東証スタンダード,小売業,小売,-
7138.T,ＴＯＲＩＣＯ,東証グロース,小売業,小売,-
7140.T,ペットゴー,東証グロース,小売業,小売,-
7148.T,ＦＰＧ,東証プライム,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1
7150.T,島根銀行,東証スタンダード,銀行業,銀行,-
7157.T,ライフネット生命保険,東証プライム,保険業,金融（除く銀行）,TOPIX Small 1
7161.T,じもとホールディングス,東証スタンダード,銀行業,銀行,-
7162.T,アストマックス,東証スタンダード,電気・ガス業,電力・ガス,-
7164.T,全国保証,東証プライム,その他金融業,金融（除く銀行）,TOPIX Mid400
7167.T,めぶきフィナンシャルグループ,東証プライム,銀行業,銀行,TOPIX Mid400
7172.T,ジャパンインベストメントアドバイザー,東証プライム,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1
7173.T,東京きらぼしフィナンシャルグループ,東証プライム,銀行業,銀行,TOPIX Small 1
7175.T,今村証券,東証スタンダード,証券、商品先物取引業,金融（除く銀行）,-
7177.T,ＧＭＯフィナンシャルホールディングス,東証スタンダード,証券、商品先物取引業,金融（除く銀行）,-
7180.T,九州フィナンシャルグループ,東証プライム,銀行業,銀行,TOPIX Mid400
7181.T,かんぽ生命保険,東証プライム,保険業,金融（除く銀行）,TOPIX Mid400
7182.T,ゆうちょ銀行,東証プライム,銀行業,銀行,TOPIX Large70
7183.T,あんしん保証,東証スタンダード,その他金融業,金融（除く銀行）,-
7184.T,富山第一銀行,東証プライム,銀行業,銀行,TOPIX Small 1
7185.T,ヒロセ通商,東証スタンダード,証券、商品先物取引業,金融（除く銀行）,-
